item_index,step_num,question_type,question,answer,answer_binary,subject,title,num_steps
29,1,question_attr_3,Is there a Barista with shaved head hair?,no,0,Barista,,6
29,1,question_attr_4,Is there a Barista with green eyes?,no,0,Barista,,6
29,1,question_count,Are there four Baristas?,no,0,Barista,,6
29,1,question_interaction_1,Is the Barista with red hair waving to each other with the Barista with grocery bag in hand?,yes,1,Barista,,6
29,1,question_interaction_2,Is the Barista with shaved head hair bowing to each other with the Barista with green eyes?,no,0,Barista,,6
29,2,question_attr_1,Is there a Barista with red hair?,yes,1,Barista,,6
29,2,question_attr_2,Is there a Barista with grocery bag in hand?,yes,1,Barista,,6
29,2,question_attr_3,Is there a Barista with shaved head hair?,no,0,Barista,,6
29,2,question_attr_4,Is there a Barista with green eyes?,no,0,Barista,,6
29,2,question_count,Are there four Baristas?,no,0,Barista,,6
29,2,question_interaction_1,Is the Barista with red hair waving to each other with the Barista with grocery bag in hand?,yes,1,Barista,,6
29,2,question_interaction_2,Is the Barista with shaved head hair bowing to each other with the Barista with green eyes?,no,0,Barista,,6
29,3,question_attr_1,Is there a Barista with red hair?,yes,1,Barista,,6
29,3,question_attr_2,Is there a Barista with grocery bag in hand?,yes,1,Barista,,6
29,3,question_attr_3,Is there a Barista with shaved head hair?,yes,1,Barista,,6
29,3,question_attr_4,Is there a Barista with green eyes?,no,0,Barista,,6
29,3,question_count,Are there four Baristas?,no,0,Barista,,6
29,3,question_interaction_1,Is the Barista with red hair waving to each other with the Barista with grocery bag in hand?,yes,1,Barista,,6
29,3,question_interaction_2,Is the Barista with shaved head hair bowing to each other with the Barista with green eyes?,no,0,Barista,,6
29,4,question_attr_1,Is there a Barista with red hair?,yes,1,Barista,,6
29,4,question_attr_2,Is there a Barista with grocery bag in hand?,yes,1,Barista,,6
29,4,question_attr_3,Is there a Barista with shaved head hair?,no,0,Barista,,6
29,4,question_attr_4,Is there a Barista with green eyes?,no,0,Barista,,6
29,4,question_count,Are there four Baristas?,no,0,Barista,,6
29,4,question_interaction_1,Is the Barista with red hair waving to each other with the Barista with grocery bag in hand?,yes,1,Barista,,6
29,4,question_interaction_2,Is the Barista with shaved head hair bowing to each other with the Barista with green eyes?,no,0,Barista,,6
30,1,question_attr_1,Is there a Theme Park Employee with stubble?,no,0,Theme Park Employee,,6
30,1,question_attr_2,Is there a Theme Park Employee with buzz cut hair?,no,0,Theme Park Employee,,6
30,1,question_attr_3,Is there a Theme Park Employee with tattoos on ankle?,yes,1,Theme Park Employee,,6
30,1,question_attr_4,Is there a Theme Park Employee wearing piercings on Ears?,yes,1,Theme Park Employee,,6
30,1,question_count,Are there four Theme Park Employees?,no,0,Theme Park Employee,,6
30,1,question_interaction_1,Is the Theme Park Employee with stubble whispering a secret into the other's ear with the Theme Park Employee with buzz cut hair?,no,0,Theme Park Employee,,6
30,1,question_interaction_2,Is the Theme Park Employee with tattoos on ankle sharing headphones to listen to music with the Theme Park Employee wearing piercings on Ears?,yes,1,Theme Park Employee,,6
30,2,question_attr_1,Is there a Theme Park Employee with stubble?,yes,1,Theme Park Employee,,6
30,2,question_attr_2,Is there a Theme Park Employee with buzz cut hair?,yes,1,Theme Park Employee,,6
30,2,question_attr_3,Is there a Theme Park Employee with tattoos on ankle?,yes,1,Theme Park Employee,,6
30,2,question_attr_4,Is there a Theme Park Employee wearing piercings on Ears?,no,0,Theme Park Employee,,6
30,2,question_count,Are there four Theme Park Employees?,no,0,Theme Park Employee,,6
30,2,question_interaction_1,Is the Theme Park Employee with stubble whispering a secret into the other's ear with the Theme Park Employee with buzz cut hair?,yes,1,Theme Park Employee,,6
30,2,question_interaction_2,Is the Theme Park Employee with tattoos on ankle sharing headphones to listen to music with the Theme Park Employee wearing piercings on Ears?,yes,1,Theme Park Employee,,6
30,3,question_attr_1,Is there a Theme Park Employee with stubble?,no,0,Theme Park Employee,,6
30,3,question_attr_2,Is there a Theme Park Employee with buzz cut hair?,yes,1,Theme Park Employee,,6
30,3,question_attr_3,Is there a Theme Park Employee with tattoos on ankle?,no,0,Theme Park Employee,,6
30,3,question_attr_4,Is there a Theme Park Employee wearing piercings on Ears?,no,0,Theme Park Employee,,6
30,3,question_count,Are there four Theme Park Employees?,no,0,Theme Park Employee,,6
30,3,question_interaction_1,Is the Theme Park Employee with stubble whispering a secret into the other's ear with the Theme Park Employee with buzz cut hair?,yes,1,Theme Park Employee,,6
30,3,question_interaction_2,Is the Theme Park Employee with tattoos on ankle sharing headphones to listen to music with the Theme Park Employee wearing piercings on Ears?,no,0,Theme Park Employee,,6
30,4,question_attr_1,Is there a Theme Park Employee with stubble?,yes,1,Theme Park Employee,,6
30,4,question_attr_2,Is there a Theme Park Employee with buzz cut hair?,yes,1,Theme Park Employee,,6
30,4,question_attr_3,Is there a Theme Park Employee with tattoos on ankle?,no,0,Theme Park Employee,,6
30,4,question_attr_4,Is there a Theme Park Employee wearing piercings on Ears?,yes,1,Theme Park Employee,,6
30,4,question_count,Are there four Theme Park Employees?,yes,1,Theme Park Employee,,6
30,4,question_interaction_1,Is the Theme Park Employee with stubble whispering a secret into the other's ear with the Theme Park Employee with buzz cut hair?,yes,1,Theme Park Employee,,6
30,4,question_interaction_2,Is the Theme Park Employee with tattoos on ankle sharing headphones to listen to music with the Theme Park Employee wearing piercings on Ears?,yes,1,Theme Park Employee,,6
31,1,question_attr_1,Is there a Supermarket Employee wearing glasses?,no,0,Supermarket Employee,,6
31,1,question_attr_2,Is there a Supermarket Employee wearing Winter gloves?,yes,1,Supermarket Employee,,6
31,1,question_attr_3,Is there a Supermarket Employee with coffee cup in hand?,no,0,Supermarket Employee,,6
31,1,question_attr_4,Is there a Supermarket Employee wearing bracelet?,yes,1,Supermarket Employee,,6
31,1,question_count,Are there four Supermarket Employees?,no,0,Supermarket Employee,,6
31,1,question_interaction_1,Is the Supermarket Employee wearing glasses Kneeling Before Someone with the Supermarket Employee wearing Winter gloves?,no,0,Supermarket Employee,,6
31,1,question_interaction_2,Is the Supermarket Employee with coffee cup in hand Taking a Pulse with the Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
31,2,question_attr_1,Is there a Supermarket Employee wearing glasses?,yes,1,Supermarket Employee,,6
31,2,question_attr_2,Is there a Supermarket Employee wearing Winter gloves?,no,0,Supermarket Employee,,6
31,2,question_attr_3,Is there a Supermarket Employee with coffee cup in hand?,no,0,Supermarket Employee,,6
31,2,question_attr_4,Is there a Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
31,2,question_count,Are there four Supermarket Employees?,no,0,Supermarket Employee,,6
31,2,question_interaction_1,Is the Supermarket Employee wearing glasses Kneeling Before Someone with the Supermarket Employee wearing Winter gloves?,no,0,Supermarket Employee,,6
31,2,question_interaction_2,Is the Supermarket Employee with coffee cup in hand Taking a Pulse with the Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
31,3,question_attr_1,Is there a Supermarket Employee wearing glasses?,yes,1,Supermarket Employee,,6
31,3,question_attr_2,Is there a Supermarket Employee wearing Winter gloves?,yes,1,Supermarket Employee,,6
31,3,question_attr_3,Is there a Supermarket Employee with coffee cup in hand?,yes,1,Supermarket Employee,,6
31,3,question_attr_4,Is there a Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
31,3,question_count,Are there four Supermarket Employees?,no,0,Supermarket Employee,,6
31,3,question_interaction_1,Is the Supermarket Employee wearing glasses Kneeling Before Someone with the Supermarket Employee wearing Winter gloves?,no,0,Supermarket Employee,,6
31,3,question_interaction_2,Is the Supermarket Employee with coffee cup in hand Taking a Pulse with the Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
31,4,question_attr_1,Is there a Supermarket Employee wearing glasses?,yes,1,Supermarket Employee,,6
31,4,question_attr_2,Is there a Supermarket Employee wearing Winter gloves?,yes,1,Supermarket Employee,,6
31,4,question_attr_3,Is there a Supermarket Employee with coffee cup in hand?,yes,1,Supermarket Employee,,6
31,4,question_attr_4,Is there a Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
31,4,question_count,Are there four Supermarket Employees?,no,0,Supermarket Employee,,6
31,4,question_interaction_1,Is the Supermarket Employee wearing glasses Kneeling Before Someone with the Supermarket Employee wearing Winter gloves?,no,0,Supermarket Employee,,6
31,4,question_interaction_2,Is the Supermarket Employee with coffee cup in hand Taking a Pulse with the Supermarket Employee wearing bracelet?,no,0,Supermarket Employee,,6
37,1,question_attr_1,Is there a Chef wearing latex gloves?,no,0,Chef,,6
37,1,question_attr_2,Is there a Chef wearing an anklet?,no,0,Chef,,6
37,1,question_attr_3,Is there a Chef is surprised?,yes,1,Chef,,6
37,1,question_attr_4,Is there a Chef wearing glasses?,yes,1,Chef,,6
37,1,question_count,Are there four Chefs?,no,0,Chef,,6
37,1,question_interaction_1,Is the Chef wearing latex gloves helping someone up after they have fallen with the Chef wearing an anklet?,no,0,Chef,,6
37,1,question_interaction_2,Is the Chef is surprised one person shouting while the other looks away with the Chef wearing glasses?,yes,1,Chef,,6
37,2,question_attr_1,Is there a Chef wearing latex gloves?,no,0,Chef,,6
37,2,question_attr_2,Is there a Chef wearing an anklet?,yes,1,Chef,,6
37,2,question_attr_3,Is there a Chef is surprised?,no,0,Chef,,6
37,2,question_attr_4,Is there a Chef wearing glasses?,yes,1,Chef,,6
37,2,question_count,Are there four Chefs?,yes,1,Chef,,6
37,2,question_interaction_1,Is the Chef wearing latex gloves helping someone up after they have fallen with the Chef wearing an anklet?,no,0,Chef,,6
37,2,question_interaction_2,Is the Chef is surprised one person shouting while the other looks away with the Chef wearing glasses?,no,0,Chef,,6
37,3,question_attr_1,Is there a Chef wearing latex gloves?,no,0,Chef,,6
37,3,question_attr_2,Is there a Chef wearing an anklet?,yes,1,Chef,,6
37,3,question_attr_3,Is there a Chef is surprised?,yes,1,Chef,,6
37,3,question_attr_4,Is there a Chef wearing glasses?,no,0,Chef,,6
37,3,question_count,Are there four Chefs?,no,0,Chef,,6
37,3,question_interaction_1,Is the Chef wearing latex gloves helping someone up after they have fallen with the Chef wearing an anklet?,no,0,Chef,,6
37,3,question_interaction_2,Is the Chef is surprised one person shouting while the other looks away with the Chef wearing glasses?,no,0,Chef,,6
37,4,question_attr_1,Is there a Chef wearing latex gloves?,yes,1,Chef,,6
37,4,question_attr_2,Is there a Chef wearing an anklet?,yes,1,Chef,,6
37,4,question_attr_3,Is there a Chef is surprised?,yes,1,Chef,,6
37,4,question_attr_4,Is there a Chef wearing glasses?,yes,1,Chef,,6
37,4,question_count,Are there four Chefs?,yes,1,Chef,,6
37,4,question_interaction_1,Is the Chef wearing latex gloves helping someone up after they have fallen with the Chef wearing an anklet?,no,0,Chef,,6
37,4,question_interaction_2,Is the Chef is surprised one person shouting while the other looks away with the Chef wearing glasses?,yes,1,Chef,,6
46,1,question_attr_1,Is there a Bouncer wearing latex gloves?,no,0,Bouncer,,6
46,1,question_attr_2,Is there a Bouncer wearing glasses?,yes,1,Bouncer,,6
46,1,question_attr_3,Is there a Bouncer is thoughtful?,no,0,Bouncer,,6
46,1,question_attr_4,Is there a Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,1,question_count,Are there four Bouncers?,no,0,Bouncer,,6
46,1,question_interaction_1,"Is the Bouncer wearing latex gloves arguing face-to-face, with expressive hand gestures with the Bouncer wearing glasses?",yes,1,Bouncer,,6
46,1,question_interaction_2,Is the Bouncer is thoughtful one person placing a comforting hand on the other's shoulder or back with the Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,2,question_attr_1,Is there a Bouncer wearing latex gloves?,yes,1,Bouncer,,6
46,2,question_attr_2,Is there a Bouncer wearing glasses?,yes,1,Bouncer,,6
46,2,question_attr_3,Is there a Bouncer is thoughtful?,no,0,Bouncer,,6
46,2,question_attr_4,Is there a Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,2,question_count,Are there four Bouncers?,no,0,Bouncer,,6
46,2,question_interaction_1,"Is the Bouncer wearing latex gloves arguing face-to-face, with expressive hand gestures with the Bouncer wearing glasses?",yes,1,Bouncer,,6
46,2,question_interaction_2,Is the Bouncer is thoughtful one person placing a comforting hand on the other's shoulder or back with the Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,3,question_attr_1,Is there a Bouncer wearing latex gloves?,yes,1,Bouncer,,6
46,3,question_attr_2,Is there a Bouncer wearing glasses?,yes,1,Bouncer,,6
46,3,question_attr_3,Is there a Bouncer is thoughtful?,no,0,Bouncer,,6
46,3,question_attr_4,Is there a Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,3,question_count,Are there four Bouncers?,no,0,Bouncer,,6
46,3,question_interaction_1,"Is the Bouncer wearing latex gloves arguing face-to-face, with expressive hand gestures with the Bouncer wearing glasses?",yes,1,Bouncer,,6
46,3,question_interaction_2,Is the Bouncer is thoughtful one person placing a comforting hand on the other's shoulder or back with the Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,4,question_attr_1,Is there a Bouncer wearing latex gloves?,yes,1,Bouncer,,6
46,4,question_attr_2,Is there a Bouncer wearing glasses?,yes,1,Bouncer,,6
46,4,question_attr_3,Is there a Bouncer is thoughtful?,no,0,Bouncer,,6
46,4,question_attr_4,Is there a Bouncer with Backpack in hand?,no,0,Bouncer,,6
46,4,question_count,Are there four Bouncers?,no,0,Bouncer,,6
46,4,question_interaction_1,"Is the Bouncer wearing latex gloves arguing face-to-face, with expressive hand gestures with the Bouncer wearing glasses?",yes,1,Bouncer,,6
46,4,question_interaction_2,Is the Bouncer is thoughtful one person placing a comforting hand on the other's shoulder or back with the Bouncer with Backpack in hand?,no,0,Bouncer,,6
48,1,question_attr_1,Is there a Flight Attendant wearing Winter gloves?,no,0,Flight Attendant,,6
48,1,question_attr_2,Is there a Flight Attendant with Coffee cup in hand?,no,0,Flight Attendant,,6
48,1,question_attr_3,Is there a Flight Attendant with laptop in hand?,no,0,Flight Attendant,,6
48,1,question_attr_4,Is there a Flight Attendant wearing glasses?,no,0,Flight Attendant,,6
48,1,question_count,Are there four Flight Attendants?,no,0,Flight Attendant,,6
48,1,question_interaction_1,Is the Flight Attendant wearing Winter gloves one person shouting while the other looks away with the Flight Attendant with Coffee cup in hand?,no,0,Flight Attendant,,6
48,1,question_interaction_2,Is the Flight Attendant with laptop in hand one person pointing an accusatory finger at the other with the Flight Attendant wearing glasses?,no,0,Flight Attendant,,6
48,2,question_attr_1,Is there a Flight Attendant wearing Winter gloves?,yes,1,Flight Attendant,,6
48,2,question_attr_2,Is there a Flight Attendant with Coffee cup in hand?,yes,1,Flight Attendant,,6
48,2,question_attr_3,Is there a Flight Attendant with laptop in hand?,no,0,Flight Attendant,,6
